,inputs,targets
623,"Eq(4*f(x) - 340*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(85 - 2*sqrt(1806))) + C2*exp(2*x*(2*sqrt(1806) + 85)))"
624,"Eq(354*f(x) - 468*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(234 - sqrt(54402))) + C2*exp(x*(sqrt(54402) + 234)))"
625,"Eq(26*f(x) - 798*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(399 - 5*sqrt(6367))) + C2*exp(x*(5*sqrt(6367) + 399)))"
626,"Eq(260*f(x) - 578*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(289 - sqrt(83261))) + C2*exp(x*(sqrt(83261) + 289)))"
627,"Eq(226*f(x) - 870*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(435 - sqrt(188999))) + C2*exp(x*(sqrt(188999) + 435)))"
628,"Eq(117*f(x) - 805*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(805 - sqrt(647557))/2) + C2*exp(x*(sqrt(647557) + 805)/2))"
629,"Eq(189*f(x) - 177*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(59 - sqrt(3397))/2) + C2*exp(3*x*(sqrt(3397) + 59)/2))"
630,"Eq(249*f(x) - 9*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(915)*x/2) + C2*cos(sqrt(915)*x/2))*exp(9*x/2))"
631,"Eq(305*f(x) - 341*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(341 - sqrt(115061))/2) + C2*exp(x*(sqrt(115061) + 341)/2))"
632,"Eq(304*f(x) - 111*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(111 - sqrt(11105))/2) + C2*exp(x*(sqrt(11105) + 111)/2))"
633,"Eq(195*f(x) - 538*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(269 - sqrt(72166))) + C2*exp(x*(sqrt(72166) + 269)))"
634,"Eq(284*f(x) - 586*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(293 - sqrt(85565))) + C2*exp(x*(sqrt(85565) + 293)))"
635,"Eq(290*f(x) - 576*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(288 - 17*sqrt(286))) + C2*exp(x*(17*sqrt(286) + 288)))"
636,"Eq(195*f(x) - 866*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(433 - sqrt(187294))) + C2*exp(x*(sqrt(187294) + 433)))"
637,"Eq(399*f(x) - 962*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(481 - sqrt(230962))) + C2*exp(x*(sqrt(230962) + 481)))"
638,"Eq(19*f(x) - 542*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(271 - 3*sqrt(8158))) + C2*exp(x*(3*sqrt(8158) + 271)))"
639,"Eq(210*f(x) - 272*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(136 - sqrt(18286))) + C2*exp(x*(sqrt(18286) + 136)))"
640,"Eq(71*f(x) - 545*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(545 - sqrt(296741))/2) + C2*exp(x*(sqrt(296741) + 545)/2))"
641,"Eq(17*f(x) - 954*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(477 - 2*sqrt(56878))) + C2*exp(x*(2*sqrt(56878) + 477)))"
642,"Eq(18*f(x) - 922*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(461 - sqrt(212503))) + C2*exp(x*(sqrt(212503) + 461)))"
643,"Eq(77*f(x) - 858*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(429 - 2*sqrt(45991))) + C2*exp(x*(2*sqrt(45991) + 429)))"
644,"Eq(16*f(x) - 264*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(4*x*(33 - 8*sqrt(17))) + C2*exp(4*x*(8*sqrt(17) + 33)))"
645,"Eq(184*f(x) - 194*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(97 - 15*sqrt(41))) + C2*exp(x*(15*sqrt(41) + 97)))"
646,"Eq(269*f(x) - 834*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(417 - 2*sqrt(43405))) + C2*exp(x*(2*sqrt(43405) + 417)))"
647,"Eq(124*f(x) - 502*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(251 - sqrt(62877))) + C2*exp(x*(sqrt(62877) + 251)))"
648,"Eq(84*f(x) - 367*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(367 - sqrt(134353))/2) + C2*exp(x*(sqrt(134353) + 367)/2))"
649,"Eq(267*f(x) - 183*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(183 - sqrt(32421))/2) + C2*exp(x*(sqrt(32421) + 183)/2))"
650,"Eq(393*f(x) - 603*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(603 - sqrt(362037))/2) + C2*exp(x*(sqrt(362037) + 603)/2))"
651,"Eq(111*f(x) - 205*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(205 - sqrt(41581))/2) + C2*exp(x*(sqrt(41581) + 205)/2))"
652,"Eq(184*f(x) - 579*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(579 - sqrt(334505))/2) + C2*exp(x*(sqrt(334505) + 579)/2))"
653,"Eq(252*f(x) - 590*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(295 - sqrt(86773))) + C2*exp(x*(sqrt(86773) + 295)))"
654,"Eq(21*f(x) - 618*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(309 - 2*sqrt(23865))) + C2*exp(x*(2*sqrt(23865) + 309)))"
655,"Eq(290*f(x) - 595*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(595 - sqrt(352865))/2) + C2*exp(x*(sqrt(352865) + 595)/2))"
656,"Eq(126*f(x) - 779*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(779 - sqrt(606337))/2) + C2*exp(x*(sqrt(606337) + 779)/2))"
657,"Eq(245*f(x) - 272*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(136 - sqrt(18251))) + C2*exp(x*(sqrt(18251) + 136)))"
658,"Eq(369*f(x) - 621*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(207 - sqrt(42685))/2) + C2*exp(3*x*(sqrt(42685) + 207)/2))"
659,"Eq(284*f(x) - 913*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(913 - sqrt(832433))/2) + C2*exp(x*(sqrt(832433) + 913)/2))"
660,"Eq(140*f(x) - 3*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(551)*x/2) + C2*cos(sqrt(551)*x/2))*exp(3*x/2))"
661,"Eq(19*f(x) - 257*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(257 - sqrt(65973))/2) + C2*exp(x*(sqrt(65973) + 257)/2))"
662,"Eq(77*f(x) - 888*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(444 - sqrt(197059))) + C2*exp(x*(sqrt(197059) + 444)))"
663,"Eq(84*f(x) - 169*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(169 - 5*sqrt(1129))/2) + C2*exp(x*(5*sqrt(1129) + 169)/2))"
664,"Eq(247*f(x) - 598*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(299 - 3*sqrt(9906))) + C2*exp(x*(3*sqrt(9906) + 299)))"
665,"Eq(89*f(x) - 272*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(136 - sqrt(18407))) + C2*exp(x*(sqrt(18407) + 136)))"
666,"Eq(191*f(x) - 550*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(275 - sqrt(75434))) + C2*exp(x*(sqrt(75434) + 275)))"
667,"Eq(48*f(x) - 804*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(201 - sqrt(40389))) + C2*exp(2*x*(sqrt(40389) + 201)))"
668,"Eq(68*f(x) - 806*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(403 - sqrt(162341))) + C2*exp(x*(sqrt(162341) + 403)))"
669,"Eq(393*f(x) - 698*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(349 - 8*sqrt(1897))) + C2*exp(x*(8*sqrt(1897) + 349)))"
670,"Eq(311*f(x) - 83*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(83 - sqrt(5645))/2) + C2*exp(x*(sqrt(5645) + 83)/2))"
671,"Eq(-620*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1 + C2*exp(620*x))"
672,"Eq(197*f(x) - 17*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(499)*x/2) + C2*cos(sqrt(499)*x/2))*exp(17*x/2))"
673,"Eq(168*f(x) - 502*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(251 - sqrt(62833))) + C2*exp(x*(sqrt(62833) + 251)))"
674,"Eq(367*f(x) - 630*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(315 - sqrt(98858))) + C2*exp(x*(sqrt(98858) + 315)))"
675,"Eq(85*f(x) - 549*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(549 - sqrt(301061))/2) + C2*exp(x*(sqrt(301061) + 549)/2))"
676,"Eq(301*f(x) - 116*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(58 - sqrt(3063))) + C2*exp(x*(sqrt(3063) + 58)))"
677,"Eq(324*f(x) - 495*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(9*x*(55 - sqrt(3009))/2) + C2*exp(9*x*(sqrt(3009) + 55)/2))"
678,"Eq(220*f(x) - 301*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(301 - 3*sqrt(9969))/2) + C2*exp(x*(3*sqrt(9969) + 301)/2))"
679,"Eq(32*f(x) - 282*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(141 - sqrt(19849))) + C2*exp(x*(sqrt(19849) + 141)))"
680,"Eq(183*f(x) - 419*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(419 - sqrt(174829))/2) + C2*exp(x*(sqrt(174829) + 419)/2))"
681,"Eq(36*f(x) - 860*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(215 - 2*sqrt(11554))) + C2*exp(2*x*(2*sqrt(11554) + 215)))"
682,"Eq(210*f(x) - 43*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(43 - sqrt(1009))/2) + C2*exp(x*(sqrt(1009) + 43)/2))"
683,"Eq(169*f(x) - 653*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(653 - sqrt(425733))/2) + C2*exp(x*(sqrt(425733) + 653)/2))"
684,"Eq(285*f(x) - 718*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(359 - 2*sqrt(32149))) + C2*exp(x*(2*sqrt(32149) + 359)))"
685,"Eq(162*f(x) - 110*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(55 - sqrt(2863))) + C2*exp(x*(sqrt(2863) + 55)))"
686,"Eq(98*f(x) - 6*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(89)*x) + C2*cos(sqrt(89)*x))*exp(3*x))"
687,"Eq(245*f(x) - 325*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(325 - sqrt(104645))/2) + C2*exp(x*(sqrt(104645) + 325)/2))"
688,"Eq(147*f(x) - 422*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(211 - sqrt(44374))) + C2*exp(x*(sqrt(44374) + 211)))"
689,"Eq(38*f(x) - 95*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(95 - sqrt(8873))/2) + C2*exp(x*(sqrt(8873) + 95)/2))"
690,"Eq(22*f(x) - 117*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(117 - sqrt(13601))/2) + C2*exp(x*(sqrt(13601) + 117)/2))"
691,"Eq(286*f(x) - 888*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(444 - 5*sqrt(7874))) + C2*exp(x*(5*sqrt(7874) + 444)))"
692,"Eq(317*f(x) - 990*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(495 - 2*sqrt(61177))) + C2*exp(x*(2*sqrt(61177) + 495)))"
693,"Eq(8*f(x) - 950*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(475 - sqrt(225617))) + C2*exp(x*(sqrt(225617) + 475)))"
694,"Eq(346*f(x) - 252*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(126 - sqrt(15530))) + C2*exp(x*(sqrt(15530) + 126)))"
695,"Eq(53*f(x) - 484*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(242 - sqrt(58511))) + C2*exp(x*(sqrt(58511) + 242)))"
696,"Eq(268*f(x) - 568*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(142 - 3*sqrt(2233))) + C2*exp(2*x*(3*sqrt(2233) + 142)))"
697,"Eq(276*f(x) - 192*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(48 - sqrt(2235))) + C2*exp(2*x*(sqrt(2235) + 48)))"
698,"Eq(387*f(x) - 953*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(953 - sqrt(906661))/2) + C2*exp(x*(sqrt(906661) + 953)/2))"
699,"Eq(263*f(x) - 473*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(473 - sqrt(222677))/2) + C2*exp(x*(sqrt(222677) + 473)/2))"
700,"Eq(76*f(x) - 665*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(665 - sqrt(441921))/2) + C2*exp(x*(sqrt(441921) + 665)/2))"
701,"Eq(270*f(x) - 649*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(649 - sqrt(420121))/2) + C2*exp(x*(sqrt(420121) + 649)/2))"
702,"Eq(202*f(x) - 93*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(93 - sqrt(7841))/2) + C2*exp(x*(sqrt(7841) + 93)/2))"
703,"Eq(284*f(x) - 305*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(305 - sqrt(91889))/2) + C2*exp(x*(sqrt(91889) + 305)/2))"
704,"Eq(53*f(x) - 283*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(283 - sqrt(79877))/2) + C2*exp(x*(sqrt(79877) + 283)/2))"
705,"Eq(397*f(x) - 743*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(743 - sqrt(550461))/2) + C2*exp(x*(sqrt(550461) + 743)/2))"
706,"Eq(192*f(x) - 437*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(437 - sqrt(190201))/2) + C2*exp(x*(sqrt(190201) + 437)/2))"
707,"Eq(128*f(x) - 715*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(715 - sqrt(510713))/2) + C2*exp(x*(sqrt(510713) + 715)/2))"
708,"Eq(340*f(x) - 771*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(771 - sqrt(593081))/2) + C2*exp(x*(sqrt(593081) + 771)/2))"
709,"Eq(338*f(x) - 816*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(408 - sqrt(166126))) + C2*exp(x*(sqrt(166126) + 408)))"
710,"Eq(274*f(x) - 268*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(134 - sqrt(17682))) + C2*exp(x*(sqrt(17682) + 134)))"
711,"Eq(389*f(x) - 368*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(184 - 7*sqrt(683))) + C2*exp(x*(7*sqrt(683) + 184)))"
712,"Eq(273*f(x) - 608*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(304 - sqrt(92143))) + C2*exp(x*(sqrt(92143) + 304)))"
713,"Eq(171*f(x) - 829*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(829 - sqrt(686557))/2) + C2*exp(x*(sqrt(686557) + 829)/2))"
714,"Eq(92*f(x) - 91*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(91 - sqrt(7913))/2) + C2*exp(x*(sqrt(7913) + 91)/2))"
715,"Eq(189*f(x) - 108*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(18 - sqrt(303))) + C2*exp(3*x*(sqrt(303) + 18)))"
716,"Eq(378*f(x) - 522*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(87 - sqrt(7527))) + C2*exp(3*x*(sqrt(7527) + 87)))"
717,"Eq(61*f(x) - 546*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(273 - 2*sqrt(18617))) + C2*exp(x*(2*sqrt(18617) + 273)))"
718,"Eq(243*f(x) - 895*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(895 - sqrt(800053))/2) + C2*exp(x*(sqrt(800053) + 895)/2))"
719,"Eq(242*f(x) - 426*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(213 - sqrt(45127))) + C2*exp(x*(sqrt(45127) + 213)))"
720,"Eq(282*f(x) - 418*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(209 - sqrt(43399))) + C2*exp(x*(sqrt(43399) + 209)))"
721,"Eq(109*f(x) - 752*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(376 - 217*sqrt(3))) + C2*exp(x*(217*sqrt(3) + 376)))"
722,"Eq(30*f(x) - 136*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(68 - sqrt(4594))) + C2*exp(x*(sqrt(4594) + 68)))"
723,"Eq(164*f(x) - 244*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(61 - 4*sqrt(230))) + C2*exp(2*x*(4*sqrt(230) + 61)))"
724,"Eq(212*f(x) - 57*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1 + C2*exp(49*x))*exp(4*x))"
725,"Eq(386*f(x) - 605*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(605 - 23*sqrt(689))/2) + C2*exp(x*(23*sqrt(689) + 605)/2))"
726,"Eq(50*f(x) - 558*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(279 - sqrt(77791))) + C2*exp(x*(sqrt(77791) + 279)))"
727,"Eq(388*f(x) - 353*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(353 - 33*sqrt(113))/2) + C2*exp(x*(33*sqrt(113) + 353)/2))"
728,"Eq(386*f(x) - 166*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(83 - sqrt(6503))) + C2*exp(x*(sqrt(6503) + 83)))"
729,"Eq(153*f(x) - 551*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(551 - sqrt(302989))/2) + C2*exp(x*(sqrt(302989) + 551)/2))"
730,"Eq(187*f(x) - 748*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(374 - 3*sqrt(15521))) + C2*exp(x*(3*sqrt(15521) + 374)))"
731,"Eq(363*f(x) - 380*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(190 - sqrt(35737))) + C2*exp(x*(sqrt(35737) + 190)))"
732,"Eq(327*f(x) - 29*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(467)*x/2) + C2*cos(sqrt(467)*x/2))*exp(29*x/2))"
733,"Eq(237*f(x) - 469*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(469 - sqrt(219013))/2) + C2*exp(x*(sqrt(219013) + 469)/2))"
734,"Eq(57*f(x) - 898*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(449 - 2*sqrt(50386))) + C2*exp(x*(2*sqrt(50386) + 449)))"
735,"Eq(255*f(x) - 590*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(295 - sqrt(86770))) + C2*exp(x*(sqrt(86770) + 295)))"
736,"Eq(95*f(x) - 447*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(447 - sqrt(199429))/2) + C2*exp(x*(sqrt(199429) + 447)/2))"
737,"Eq(60*f(x) - 105*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(105 - sqrt(10785))/2) + C2*exp(x*(sqrt(10785) + 105)/2))"
738,"Eq(313*f(x) - 469*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(469 - 3*sqrt(24301))/2) + C2*exp(x*(3*sqrt(24301) + 469)/2))"
739,"Eq(141*f(x) - 311*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(311 - sqrt(96157))/2) + C2*exp(x*(sqrt(96157) + 311)/2))"
740,"Eq(154*f(x) - 665*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(665 - sqrt(441609))/2) + C2*exp(x*(sqrt(441609) + 665)/2))"
741,"Eq(157*f(x) - 701*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(701 - sqrt(490773))/2) + C2*exp(x*(sqrt(490773) + 701)/2))"
742,"Eq(26*f(x) - 721*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(721 - sqrt(519737))/2) + C2*exp(x*(sqrt(519737) + 721)/2))"
743,"Eq(335*f(x) - 361*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(361 - sqrt(128981))/2) + C2*exp(x*(sqrt(128981) + 361)/2))"
744,"Eq(257*f(x) - 594*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(297 - 4*sqrt(5497))) + C2*exp(x*(4*sqrt(5497) + 297)))"
745,"Eq(79*f(x) - 809*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(809 - 3*sqrt(72685))/2) + C2*exp(x*(3*sqrt(72685) + 809)/2))"
746,"Eq(256*f(x) - 276*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(69 - sqrt(4697))) + C2*exp(2*x*(sqrt(4697) + 69)))"
747,"Eq(391*f(x) - 908*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(454 - 5*sqrt(8229))) + C2*exp(x*(5*sqrt(8229) + 454)))"
748,"Eq(304*f(x) - 846*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(423 - 5*sqrt(7145))) + C2*exp(x*(5*sqrt(7145) + 423)))"
749,"Eq(244*f(x) - 183*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(183 - sqrt(32513))/2) + C2*exp(x*(sqrt(32513) + 183)/2))"
750,"Eq(233*f(x) - 808*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(404 - sqrt(162983))) + C2*exp(x*(sqrt(162983) + 404)))"
751,"Eq(223*f(x) - 568*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(284 - 9*sqrt(993))) + C2*exp(x*(9*sqrt(993) + 284)))"
752,"Eq(79*f(x) - 3*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(307)*x/2) + C2*cos(sqrt(307)*x/2))*exp(3*x/2))"
753,"Eq(105*f(x) - 552*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(276 - sqrt(76071))) + C2*exp(x*(sqrt(76071) + 276)))"
754,"Eq(281*f(x) - 167*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(167 - sqrt(26765))/2) + C2*exp(x*(sqrt(26765) + 167)/2))"
